Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,2,16,22,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,3,11,33,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,4,8,41,1,1,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,5,13,54,0,1,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,6,8,62,0,1,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,7,2,64,0,1,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,8,1,65,0,1,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,9,7,72,0,1,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,10,5,77,0,1,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,11,5,82,0,1,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,12,2,84,1,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,13,0,84,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,14,5,89,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,15,6,95,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,16,4,99,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,17,3,102,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,18,7,109,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,19,1,110,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,20,3,113,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,21,2,115,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,22,5,120,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,23,8,128,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,24,2,130,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,25,1,131,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,26,7,138,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,27,8,146,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,28,2,148,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,29,3,151,1,3,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,30,6,157,1,4,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,31,1,158,1,5,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,32,3,161,1,6,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,33,1,162,0,6,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,34,2,164,0,6,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,35,1,165,0,6,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,36,3,168,0,6,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,37,5,173,1,7,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,38,3,176,0,7,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,39,5,181,0,7,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,40,4,185,0,7,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,41,6,191,0,7,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,42,6,197,1,8,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,43,6,203,0,8,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,44,1,204,1,9,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,45,6,210,0,9,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,CAN,AUS,46,1,211,1,10,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,1,1,1,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,2,4,5,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,3,5,10,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,4,9,19,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,5,4,23,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,6,5,28,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,7,5,33,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,8,5,38,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,9,3,41,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,10,0,41,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,11,6,47,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,12,6,53,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,13,4,57,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,14,4,61,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,15,6,67,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,16,5,72,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,17,5,77,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,18,2,79,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,19,2,81,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,20,9,90,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,21,4,94,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,22,12,106,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,23,8,114,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,24,13,127,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,25,4,131,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,26,12,143,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,27,9,152,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,28,19,171,0,0,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,29,13,184,1,1,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,30,1,185,1,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,31,8,193,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,32,1,194,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,33,4,198,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,34,9,207,0,2,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,35th Match, Group A (D/N),March 16 2011,Australia ,CAN,AUS,211,10,212,3,AUS,CAN,35,5,212,1,3,Australia won by 7 wickets (with 91 balls remaining),"35th Match, Group A (D/N), Bengaluru, March 16, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,1,0,0,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,2,4,4,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,3,3,7,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,4,7,14,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,5,4,18,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,6,9,27,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,7,6,33,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,8,7,40,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,9,8,48,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,10,12,60,1,1,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,11,13,73,0,1,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,12,6,79,1,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,13,6,85,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,14,3,88,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,15,6,94,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,16,3,97,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,17,2,99,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,18,4,103,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,19,5,108,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,20,4,112,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,21,7,119,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,22,2,121,1,3,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,23,2,123,0,3,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,24,5,128,0,3,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,25,4,132,0,3,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,26,2,134,0,3,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,27,0,134,1,4,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,28,1,135,1,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,29,3,138,0,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,30,2,140,0,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,31,9,149,0,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,32,2,151,0,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,33,1,152,1,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,34,3,155,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
